136,280,462,284,456,330,607,606,329,181,179,180
136,137,466,501,400,399,133,134,608,327,132,304,329,181,457,180
136,137,466,501,400,455,399,133,134,608,327,329,181,457,180
136,137,466,501,617,455,399,133,135,331,607,606,457,180
136,137,466,501,400,399,133,134,328,327,132,304,495,612,179,180
136,137,466,671,501,400,399,609,589,328,130,132,304,495,612,179,180
136,137,466,671,501,400,399,609,589,328,130,132,327,329,606,457,180
136,280,135,330,456,284,713,712,458,605,180
136,137,466,501,400,455,399,133,134,328,327,608,606,457,180
136,137,466,671,501,400,399,609,589,328,134,608,606,329,181,179,180
136,280,139,281,462,330,607,606,329,181,457,180
136,137,466,671,501,400,399,133,134,608,606,329,181,495,612,179,180
136,137,466,671,501,400,399,609,589,328,327,132,304,329,181,179,180
136,133,135,280,462,330,607,606,457,181,179,180
136,137,466,671,501,400,399,609,589,328,130,132,327,608,606,457,180
136,137,466,671,501,400,455,399,609,589,328,327,329,181,179,180
136,137,466,501,400,399,133,134,328,327,132,304,329,181,457,180
136,137,466,671,501,400,399,609,589,328,130,132,304,329,181,457,180
136,137,466,501,400,455,399,133,134,328,327,329,181,457,180
136,280,462,330,135,331,607,606,329,181,179,180
136,137,466,671,501,400,399,133,134,608,606,329,304,495,181,457,180
136,137,466,671,501,400,399,609,589,328,327,608,606,329,181,457,180
136,137,466,671,501,400,399,609,589,576,130,132,304,329,606,457,180
136,137,466,671,501,400,399,609,589,328,130,132,327,329,181,457,180
136,137,466,501,400,455,399,133,134,608,606,329,181,179,180
136,137,466,671,501,400,399,609,134,328,130,132,304,329,181,179,180
136,137,466,671,501,400,399,609,589,328,134,608,327,329,181,179,180
136,133,135,331,607,606,457,181,179,182,218,180
136,137,466,671,501,400,399,609,134,328,327,608,606,329,181,179,180
136,137,466,671,501,400,399,133,134,608,327,329,181,495,612,179,180
136,137,466,671,501,400,399,609,589,576,130,132,304,495,612,179,180
136,137,466,671,501,400,399,609,589,576,130,132,327,329,606,457,180
136,137,466,671,615,501,400,399,133,135,330,456,457,181,179,180
136,137,466,671,501,400,399,609,134,328,130,132,327,329,181,179,180
136,137,466,671,501,400,399,133,134,608,327,329,304,495,181,457,180
136,137,466,671,501,400,399,609,589,576,130,328,134,608,606,457,180
136,137,466,501,400,399,133,134,328,130,132,304,329,606,457,180
136,137,466,671,501,400,399,609,589,576,130,132,327,608,606,457,180
136,137,466,501,400,399,133,134,608,327,132,304,329,181,179,180
136,137,466,501,400,455,399,133,134,608,327,329,181,179,180
136,137,466,671,501,400,399,609,589,576,130,132,304,329,181,457,180
136,137,466,671,501,400,399,133,134,328,327,329,181,495,612,179,180
136,280,135,331,608,606,607,330,456,457,180
136,137,466,501,400,399,133,134,328,130,132,304,495,612,179,180
136,137,466,501,400,399,133,134,328,130,132,327,329,606,457,180
136,280,139,281,462,284,713,712,458,605,180
136,137,466,671,501,400,399,609,589,576,130,132,327,329,181,457,180
136,137,466,671,501,400,399,133,134,328,327,329,304,495,181,457,180
136,280,139,281,462,330,607,606,329,181,179,180
136,137,466,501,400,399,133,134,328,327,132,304,329,181,179,180
136,137,466,501,400,399,133,134,328,130,132,327,608,606,457,180
136,137,466,671,501,400,399,609,589,328,130,132,304,329,181,179,180
136,137,466,501,400,455,399,133,134,328,327,329,181,179,180
136,137,466,671,501,400,399,133,134,608,606,329,304,495,181,179,180
136,137,466,671,501,400,399,609,589,328,327,608,606,329,181,179,180
136,137,466,501,400,399,133,134,328,130,132,304,329,181,457,180
136,137,466,671,501,400,399,133,134,608,327,132,304,495,181,457,180
136,137,466,671,501,400,455,399,609,134,608,606,457,181,179,180
136,138,139,281,282,284,456,457,181,179,180
136,137,466,501,400,399,133,134,328,327,608,606,329,181,457,180
136,137,466,501,400,399,133,135,331,608,606,329,181,495,612,179,180
136,137,466,671,501,617,455,399,133,135,330,607,606,457,180
136,137,466,671,501,400,399,609,589,328,130,132,327,329,181,179,180
136,137,466,501,400,399,133,134,328,130,132,327,329,181,457,180
136,137,466,501,400,399,133,135,331,608,606,329,304,495,181,457,180
136,280,462,330,607,606,329,181,179,182,218,180
136,137,466,671,501,400,399,133,134,328,327,132,304,495,181,457,180
136,137,466,671,501,400,399,133,134,608,327,329,304,495,181,179,180
136,137,466,671,501,400,399,609,589,576,130,328,327,329,606,457,180
136,137,466,501,400,399,133,135,331,608,327,329,181,495,612,179,180
136,137,466,671,501,400,399,609,589,576,130,132,304,329,181,179,180
136,137,466,501,400,399,133,135,331,608,327,329,304,495,181,457,180
136,137,466,671,501,400,399,609,589,576,130,328,327,608,606,457,180
136,138,139,280,462,284,456,457,181,179,180
136,137,466,671,501,400,399,609,589,576,130,132,327,329,181,179,180
136,137,466,671,501,400,399,133,134,328,327,329,304,495,181,179,180
136,137,466,671,501,400,399,609,589,576,130,328,327,329,181,457,180
136,137,466,501,400,399,133,134,328,130,132,304,329,181,179,180
136,137,466,671,501,400,399,133,134,608,327,132,304,495,181,179,180
136,280,135,331,607,606,457,181,179,182,218,180
136,137,466,671,501,400,455,399,133,135,330,456,458,605,180
136,137,466,501,400,399,133,134,328,327,608,606,329,181,179,180
136,280,462,284,456,330,607,606,457,181,179,180
136,137,466,501,400,399,133,134,328,130,132,327,329,181,179,180
136,137,466,501,400,399,133,135,331,608,606,329,304,495,181,179,180
136,137,466,501,400,399,133,135,331,608,327,132,304,495,181,457,180
136,137,466,671,501,400,399,609,134,608,327,329,606,457,181,179,180
136,137,400,455,399,133,135,330,456,457,181,179,180
136,138,139,281,462,284,456,457,181,179,180
136,137,466,671,501,400,399,133,134,328,327,132,304,495,181,179,180
136,280,462,284,456,457,606,329,181,179,180
136,137,466,671,501,400,399,609,589,328,134,608,606,457,181,179,180
136,137,466,671,501,400,399,133,134,328,130,132,304,495,181,457,180
136,137,466,671,501,400,399,133,134,608,606,457,181,495,612,179,180
136,280,462,330,135,331,607,606,457,181,179,180
136,137,466,501,400,399,133,135,331,608,327,329,304,495,181,179,180
136,137,466,671,501,400,399,609,134,328,327,329,606,457,181,179,180
136,137,466,671,501,400,399,133,134,608,606,329,304,495,612,179,180
136,137,466,501,400,455,399,133,134,608,606,457,181,179,180
136,137,466,671,501,400,399,609,134,328,327,608,606,457,181,179,180
136,137,466,671,501,400,399,609,589,576,130,328,327,329,181,179,180
136,137,466,671,501,400,399,133,134,608,327,329,304,495,612,179,180
136,138,139,280,462,330,456,457,181,179,180
136,137,466,501,400,399,133,135,331,608,327,132,304,495,181,179,180
136,137,466,671,501,400,399,609,589,328,327,329,606,457,181,179,180
136,137,466,671,501,400,399,133,134,328,130,132,304,495,181,179,180
136,137,466,671,501,400,399,133,134,328,327,329,304,495,612,179,180
136,280,139,281,462,330,607,606,457,181,179,180
136,137,466,671,501,400,399,133,134,608,327,132,304,329,606,457,180
136,137,466,671,501,400,455,399,133,134,608,327,329,606,457,180
136,137,466,671,501,400,399,609,589,328,327,608,606,457,181,179,180
136,137,466,671,501,400,455,399,133,134,608,606,329,181,457,180
136,137,466,671,501,400,399,133,134,608,327,132,304,495,612,179,180
136,138,139,281,462,330,456,457,181,179,180
136,137,466,501,400,399,133,135,331,608,606,457,181,495,612,179,180
136,280,462,330,456,457,606,329,181,179,180
136,137,466,501,617,455,399,133,135,330,456,457,180
136,137,466,501,400,399,133,135,330,607,606,329,181,495,612,179,180
136,137,466,671,501,400,399,133,134,328,327,132,304,329,606,457,180
136,137,466,671,501,400,455,399,133,134,328,327,329,606,457,180
136,137,466,501,400,399,133,135,331,608,606,329,304,495,612,179,180
136,280,462,330,607,606,457,181,179,182,218,180
136,137,466,671,501,400,399,133,134,608,327,132,304,329,181,457,180
136,137,466,501,400,399,133,135,330,607,606,329,304,495,181,457,180
136,137,466,501,400,399,133,134,608,327,329,606,457,181,179,180
136,137,466,671,501,400,455,399,133,134,608,327,329,181,457,180
136,137,466,671,501,617,455,399,133,135,331,607,606,457,180
136,137,466,671,501,400,399,133,134,328,327,132,304,495,612,179,180
136,137,466,671,501,400,455,399,133,134,328,327,608,606,457,180
136,133,135,330,462,284,456,457,181,179,180
136,137,466,501,400,399,133,135,331,608,327,329,304,495,612,179,180
136,137,466,671,501,400,399,133,134,328,327,132,304,329,181,457,180
136,137,466,501,400,399,133,134,328,327,329,606,457,181,179,180
136,137,466,671,501,400,455,399,133,134,328,327,329,181,457,180
136,133,135,330,456,457,181,179,182,218,180
136,280,462,330,456,284,713,712,458,605,180
136,137,466,671,501,400,455,399,133,134,608,606,329,181,179,180
136,137,466,501,400,399,133,134,328,327,608,606,457,181,179,180
136,137,466,501,400,399,133,135,331,608,327,132,304,329,606,457,180
136,137,466,501,400,455,399,133,135,331,608,327,329,606,457,180
136,137,466,501,400,455,399,133,135,331,608,606,329,181,457,180
136,137,466,501,400,399,133,135,331,608,327,132,304,495,612,179,180
136,137,466,671,501,400,399,133,134,328,130,132,304,329,606,457,180
136,137,466,671,501,400,399,133,134,608,327,132,304,329,181,179,180
136,137,466,501,400,399,133,135,330,607,606,329,304,495,181,179,180
136,137,466,671,501,400,455,399,133,134,608,327,329,181,179,180
136,137,466,671,501,400,399,133,134,328,130,132,304,495,612,179,180
136,137,466,671,501,400,399,133,134,328,130,132,327,329,606,457,180
136,137,466,501,400,399,133,135,331,608,327,132,304,329,181,457,180
136,137,466,501,400,455,399,133,135,331,608,327,329,181,457,180
136,137,466,671,501,400,399,133,134,328,327,132,304,329,181,179,180
136,137,466,671,501,400,399,133,134,328,130,132,327,608,606,457,180
136,137,466,671,501,400,455,399,133,134,328,327,329,181,179,180
136,137,466,671,501,400,399,133,134,328,130,132,304,329,181,457,180
136,137,466,671,501,400,399,133,134,328,327,608,606,329,181,457,180
136,137,466,671,501,400,399,133,135,331,608,606,329,181,495,612,179,180
136,137,466,671,501,400,399,133,134,328,130,132,327,329,181,457,180
136,137,466,671,501,400,399,133,135,331,608,606,329,304,495,181,457,180
136,133,135,280,462,284,456,457,181,179,180
136,137,466,501,400,455,399,133,135,331,608,606,329,181,179,180
136,137,466,671,501,400,399,133,135,331,608,327,329,181,495,612,179,180
136,137,466,671,615,501,617,455,399,609,134,608,606,457,180
136,280,135,330,462,284,456,457,181,179,180
136,137,466,671,501,400,399,133,135,331,608,327,329,304,495,181,457,180
136,137,466,501,400,399,133,135,331,608,327,132,304,329,181,179,180
136,137,466,501,400,455,399,133,135,331,608,327,329,181,179,180
136,280,135,330,456,457,181,179,182,218,180
136,137,466,671,501,400,399,133,134,328,130,132,304,329,181,179,180
136,137,466,671,501,400,399,133,134,328,327,608,606,329,181,179,180
136,137,466,501,400,399,133,135,330,607,606,457,181,495,612,179,180
136,137,466,671,501,400,399,133,134,328,130,132,327,329,181,179,180
136,137,466,671,501,400,399,133,135,331,608,606,329,304,495,181,179,180
136,137,466,671,501,400,399,133,135,331,608,327,132,304,495,181,457,180
136,137,466,501,400,399,133,135,330,607,606,329,304,495,612,179,180
136,137,466,501,400,399,133,135,331,607,606,329,181,495,612,179,180
136,280,462,281,282,284,456,457,181,179,180
136,137,466,501,400,399,133,135,331,607,606,329,304,495,181,457,180
136,137,466,671,501,400,399,133,135,331,608,327,329,304,495,181,179,180
136,133,135,280,462,330,456,457,181,179,180
136,137,466,671,501,400,455,399,133,134,608,606,457,181,179,180
136,137,466,501,400,455,399,133,135,330,607,606,329,181,457,180
136,137,466,671,501,400,399,133,135,331,608,327,132,304,495,181,179,180
136,137,466,501,400,399,133,135,331,607,606,329,304,495,181,179,180
136,280,139,281,282,284,456,457,181,179,180
136,137,466,671,501,400,399,133,135,331,608,606,457,181,495,612,179,180
136,137,466,671,501,617,455,399,133,135,330,456,457,180
136,137,466,671,501,400,399,133,135,330,607,606,329,181,495,612,179,180
136,137,466,671,501,400,399,133,135,331,608,606,329,304,495,612,179,180
136,137,466,671,501,400,399,133,135,330,607,606,329,304,495,181,457,180
136,137,466,671,501,400,399,133,134,608,327,329,606,457,181,179,180
136,137,466,501,400,455,399,133,135,331,608,606,457,181,179,180
136,137,466,501,400,455,399,133,135,330,607,606,329,181,179,180
136,137,466,671,501,400,399,133,135,331,608,327,329,304,495,612,179,180
136,137,466,671,501,400,399,133,134,328,327,329,606,457,181,179,180
136,137,466,671,501,400,399,133,134,328,327,608,606,457,181,179,180
136,137,466,671,501,400,399,133,135,331,608,327,132,304,329,606,457,180
136,137,466,671,501,400,455,399,133,135,331,608,327,329,606,457,180
136,280,139,281,462,284,456,457,181,179,180
136,137,466,671,501,400,455,399,133,135,331,608,606,329,181,457,180
136,137,466,671,501,400,399,133,135,331,608,327,132,304,495,612,179,180
136,137,466,501,400,399,133,135,331,607,606,457,181,495,612,179,180
136,137,466,671,501,400,399,133,135,330,607,606,329,304,495,181,179,180
136,137,466,501,400,399,133,135,331,607,606,329,304,495,612,179,180
136,137,466,671,501,400,399,133,135,331,608,327,132,304,329,181,457,180
136,137,466,501,400,399,133,135,331,608,327,329,606,457,181,179,180
136,137,466,671,501,400,455,399,133,135,331,608,327,329,181,457,180
136,280,462,284,456,457,181,179,182,218,180
136,137,466,671,501,400,455,399,133,135,331,608,606,329,181,179,180
136,137,466,501,400,455,399,133,135,331,607,606,329,181,457,180
136,280,139,281,462,330,456,457,181,179,180
136,137,466,671,501,400,399,133,135,331,608,327,132,304,329,181,179,180
136,137,466,671,501,400,455,399,133,135,331,608,327,329,181,179,180
136,137,466,671,501,400,399,133,135,330,607,606,457,181,495,612,179,180
136,137,466,671,501,400,399,133,135,330,607,606,329,304,495,612,179,180
136,280,462,330,456,457,181,179,182,218,180
136,137,466,671,501,400,399,133,135,331,607,606,329,181,495,612,179,180
136,137,466,501,400,455,399,133,135,330,607,606,457,181,179,180
136,137,466,671,501,400,399,133,135,331,607,606,329,304,495,181,457,180
136,137,466,501,400,455,399,133,135,331,607,606,329,181,179,180
136,137,466,671,501,400,455,399,133,135,330,607,606,329,181,457,180
136,137,466,671,615,501,617,455,399,133,134,608,606,457,180
136,137,466,671,501,400,399,133,135,331,607,606,329,304,495,181,179,180
136,133,134,608,331,607,330,456,458,605,180
136,137,466,671,501,400,455,399,133,135,331,608,606,457,181,179,180
136,133,135,330,456,458,605,217,218,182,179,180
136,137,466,671,501,400,455,399,133,135,330,607,606,329,181,179,180
136,137,466,671,615,501,400,399,609,134,608,606,329,181,495,612,179,180
136,137,466,671,615,501,400,399,609,134,608,606,329,304,495,181,457,180
136,137,466,671,615,501,400,399,609,134,608,327,329,181,495,612,179,180
136,137,466,501,400,399,133,135,330,456,457,181,495,612,179,180
136,137,466,671,615,501,400,399,609,134,608,327,329,304,495,181,457,180
136,137,466,671,501,400,399,133,135,331,607,606,457,181,495,612,179,180
136,133,399,609,134,608,606,329,181,495,612,179,180
136,137,466,671,615,501,400,399,609,134,328,327,329,181,495,612,179,180
136,137,466,671,501,400,399,133,135,331,607,606,329,304,495,612,179,180
136,133,399,609,134,608,606,329,304,495,181,457,180
136,137,466,671,615,501,400,399,609,134,328,327,329,304,495,181,457,180
136,137,466,671,501,400,399,133,135,331,608,327,329,606,457,181,179,180
136,137,466,501,400,455,399,133,135,331,607,606,457,181,179,180
136,137,466,671,615,501,400,399,609,134,608,606,329,304,495,181,179,180
136,137,466,671,615,501,400,399,609,134,608,327,132,304,495,181,457,180
136,133,399,609,134,608,327,329,181,495,612,179,180
136,133,399,609,134,608,327,329,304,495,181,457,180
136,137,466,671,615,501,400,399,609,134,328,327,132,304,495,181,457,180
136,137,466,671,615,501,400,399,609,589,328,327,329,181,495,612,179,180
136,137,466,671,615,501,400,399,609,134,608,327,329,304,495,181,179,180
136,133,399,609,134,328,327,329,181,495,612,179,180
136,280,135,330,456,458,605,217,218,182,179,180
136,137,466,671,615,501,400,399,609,589,328,327,329,304,495,181,457,180
136,133,399,609,134,328,327,329,304,495,181,457,180
136,137,466,671,501,400,455,399,133,135,331,607,606,329,181,457,180
136,133,399,609,134,608,606,329,304,495,181,179,180
136,137,466,671,615,501,400,399,609,134,328,327,329,304,495,181,179,180
136,133,399,609,134,608,327,132,304,495,181,457,180
136,137,400,455,399,609,134,608,606,329,181,495,612,179,180
136,137,466,671,615,501,400,399,609,134,608,327,132,304,495,181,179,180
136,133,134,608,331,135,330,456,458,605,180
136,137,400,455,399,609,134,608,606,329,304,495,181,457,180
136,137,466,671,615,501,400,399,609,589,328,327,132,304,495,181,457,180
136,133,399,609,134,328,327,132,304,495,181,457,180
136,133,399,609,589,328,327,329,181,495,612,179,180
136,133,399,609,134,608,327,329,304,495,181,179,180
136,137,400,399,609,134,608,327,132,304,329,181,495,612,179,180
136,137,400,455,399,609,134,608,327,329,181,495,612,179,180
136,133,399,609,589,328,327,329,304,495,181,457,180
136,137,466,671,501,400,455,399,133,135,330,607,606,457,181,179,180
136,137,466,671,615,501,400,399,609,134,328,327,132,304,495,181,179,180
136,137,466,671,615,501,400,399,609,134,328,130,132,304,495,181,457,180
136,137,400,455,399,609,134,608,327,329,304,495,181,457,180
136,137,466,671,615,501,400,399,609,134,608,606,457,181,495,612,179,180
136,137,466,671,615,501,400,399,609,589,328,327,329,304,495,181,179,180
136,133,399,609,134,328,327,329,304,495,181,179,180
136,137,400,399,609,134,328,327,132,304,329,181,495,612,179,180
136,137,466,671,501,400,455,399,133,135,331,607,606,329,181,179,180
136,137,400,455,399,609,134,328,327,329,181,495,612,179,180
136,137,466,671,615,501,400,399,609,134,608,606,329,304,495,612,179,180
136,133,399,609,134,608,327,132,304,495,181,179,180
136,280,462,284,713,731,221,217,218,182,179,180
136,137,400,455,399,609,134,328,327,329,304,495,181,457,180
136,133,399,609,589,328,327,132,304,495,181,457,180
136,137,400,455,399,609,134,608,606,329,304,495,181,179,180
136,137,400,455,399,609,134,608,327,132,304,495,181,457,180
136,137,466,671,615,501,400,399,609,134,608,327,329,304,495,612,179,180
136,137,466,671,615,501,400,399,609,589,328,327,132,304,495,181,179,180
136,133,399,609,134,328,327,132,304,495,181,179,180
136,137,466,671,615,501,400,399,609,589,328,130,132,304,495,181,457,180
136,133,399,609,134,328,130,132,304,495,181,457,180
136,133,399,609,134,608,606,457,181,495,612,179,180
136,133,399,609,589,328,327,329,304,495,181,179,180
136,137,400,399,609,589,328,134,608,606,329,181,495,612,179,180
136,137,400,399,609,589,328,327,132,304,329,181,495,612,179,180
136,137,466,671,615,501,400,399,609,134,328,130,132,304,495,181,179,180
136,137,400,455,399,609,134,328,327,132,304,495,181,457,180
136,137,400,455,399,609,589,328,327,329,181,495,612,179,180
136,137,400,455,399,609,134,608,327,329,304,495,181,179,180
136,133,399,609,134,608,606,329,304,495,612,179,180
136,137,466,671,615,501,400,399,609,134,328,327,329,304,495,612,179,180
136,137,400,399,609,589,328,134,608,606,329,304,495,181,457,180
136,137,466,671,615,501,400,399,609,134,608,327,132,304,329,606,457,180
136,137,466,671,615,501,400,455,399,609,134,608,327,329,606,457,180
136,137,400,455,399,609,589,328,327,329,304,495,181,457,180
136,137,466,671,615,501,400,455,399,609,134,608,606,329,181,457,180
136,137,466,671,615,501,400,399,609,134,608,327,132,304,495,612,179,180
136,137,400,399,609,134,328,130,132,304,329,181,495,612,179,180
136,137,400,399,609,589,328,134,608,327,329,181,495,612,179,180
136,137,466,671,615,501,400,455,399,609,589,328,134,608,606,457,180
136,137,400,399,609,134,328,327,608,606,329,181,495,612,179,180
136,137,400,455,399,609,134,328,327,329,304,495,181,179,180
136,137,466,671,615,501,400,399,609,589,576,130,132,304,495,181,457,180
136,133,399,609,134,608,327,329,304,495,612,179,180
136,137,400,399,609,589,328,134,608,327,329,304,495,181,457,180
136,137,466,671,615,501,400,399,609,134,328,327,132,304,329,606,457,180
136,133,399,609,589,328,327,132,304,495,181,179,180
136,137,400,399,609,134,328,130,132,327,329,181,495,612,179,180
136,137,466,671,615,501,400,455,399,609,134,328,327,329,606,457,180
136,137,400,399,609,134,328,327,608,606,329,304,495,181,457,180
136,133,399,609,589,328,130,132,304,495,181,457,180
136,133,134,608,327,132,304,495,181,329,606,457,180
136,137,466,671,615,501,400,399,609,134,608,327,132,304,329,181,457,180
136,137,400,455,399,609,134,608,327,132,304,495,181,179,180
136,137,466,671,615,501,400,455,399,609,134,608,327,329,181,457,180
136,137,466,671,615,501,400,399,609,134,328,327,132,304,495,612,179,180
136,137,400,399,609,134,328,130,132,327,329,304,495,181,457,180
136,137,466,671,615,501,400,455,399,609,134,328,327,608,606,457,180
136,137,466,671,615,501,400,399,609,589,328,130,132,304,495,181,179,180
136,137,400,455,399,609,589,328,327,132,304,495,181,457,180
136,133,399,609,134,328,130,132,304,495,181,179,180
136,137,466,671,615,501,400,399,609,589,328,327,329,304,495,612,179,180
136,133,399,609,134,328,327,329,304,495,612,179,180
136,133,399,609,134,608,327,132,304,329,606,457,180
136,133,134,328,327,132,304,495,181,329,606,457,180
136,137,466,671,615,501,400,399,609,134,328,327,132,304,329,181,457,180
136,137,400,455,399,609,134,328,327,132,304,495,181,179,180
136,137,466,671,615,501,400,455,399,609,134,328,327,329,181,457,180
136,133,399,609,134,608,327,132,304,495,612,179,180
136,137,400,399,609,589,328,134,608,606,329,304,495,181,179,180
136,137,400,399,609,589,328,130,132,304,329,181,495,612,179,180
136,137,400,399,609,589,328,134,608,327,132,304,495,181,457,180
136,137,400,455,399,609,134,328,130,132,304,495,181,457,180
136,137,400,399,609,589,328,327,608,606,329,181,495,612,179,180
136,137,400,455,399,609,134,608,606,457,181,495,612,179,180
136,137,400,455,399,609,589,328,327,329,304,495,181,179,180
136,137,466,671,615,501,617,455,399,133,135,331,608,606,457,180
136,133,399,609,589,576,130,132,304,495,181,457,180
136,137,466,671,615,501,400,455,399,609,134,608,606,329,181,179,180
136,137,466,671,615,501,400,399,609,589,328,327,132,304,329,606,457,180
136,133,399,609,134,328,327,132,304,329,606,457,180
136,137,400,399,609,589,328,130,132,327,329,181,495,612,179,180
136,137,466,671,615,501,400,455,399,609,589,328,327,329,606,457,180
136,137,400,399,609,589,328,327,608,606,329,304,495,181,457,180
136,137,400,455,399,609,134,608,606,329,304,495,612,179,180
136,137,466,671,501,400,399,133,135,330,456,457,181,495,612,179,180
136,133,399,609,134,608,327,132,304,329,181,457,180
136,137,466,671,615,501,400,399,609,589,576,130,132,304,495,181,179,180
136,137,466,671,615,501,400,399,609,589,328,327,132,304,495,612,179,180
136,137,400,399,609,589,328,130,132,327,329,304,495,181,457,180
136,133,399,609,134,328,327,132,304,495,612,179,180
136,137,400,399,609,589,328,134,608,327,329,304,495,181,179,180
136,137,400,399,609,134,328,327,608,606,329,304,495,181,179,180
136,137,466,671,615,501,400,455,399,609,589,328,327,608,606,457,180
136,137,466,671,615,501,400,399,609,134,328,130,132,304,329,606,457,180
136,133,399,609,589,328,130,132,304,495,181,179,180
136,137,466,671,615,501,400,399,609,589,328,134,608,327,329,606,457,180
136,133,399,609,589,328,327,329,304,495,612,179,180
136,137,466,671,615,501,400,399,609,134,608,327,132,304,329,181,179,180
136,137,466,671,615,501,400,455,399,609,134,608,327,329,181,179,180
136,137,400,399,609,134,328,130,132,327,329,304,495,181,179,180
136,280,462,284,456,458,605,217,218,182,179,180
136,137,466,671,615,501,400,399,609,589,328,134,608,606,329,181,457,180
136,137,400,399,609,589,576,130,132,304,329,181,495,612,179,180
136,137,466,501,400,455,399,133,135,330,456,457,181,179,180
136,137,466,671,615,501,400,399,609,134,328,130,132,304,495,612,179,180
136,137,400,455,399,609,134,608,327,329,304,495,612,179,180
136,137,466,671,615,501,400,399,609,134,328,130,132,327,329,606,457,180
136,137,466,671,615,501,400,399,609,589,328,327,132,304,329,181,457,180
136,133,399,609,134,328,327,132,304,329,181,457,180
136,137,400,455,399,609,589,328,327,132,304,495,181,179,180
136,137,466,671,615,501,400,455,399,609,589,328,327,329,181,457,180
136,137,400,455,399,609,589,328,130,132,304,495,181,457,180
136,137,466,671,501,400,455,399,133,135,331,607,606,457,181,179,180
136,137,400,399,609,589,576,130,132,327,329,181,495,612,179,180
136,137,466,671,615,501,400,399,609,134,328,327,132,304,329,181,179,180
136,137,466,671,615,501,400,399,609,134,328,130,132,327,608,606,457,180
136,133,399,609,589,328,327,132,304,329,606,457,180
136,137,466,671,615,501,400,455,399,609,134,328,327,329,181,179,180
136,133,134,328,130,132,304,495,181,329,606,457,180
136,137,400,399,609,589,576,130,132,327,329,304,495,181,457,180
136,137,400,399,609,589,328,134,608,327,132,304,495,181,179,180
136,137,466,671,615,501,400,399,609,134,328,130,132,304,329,181,457,180
136,137,466,671,615,501,400,399,609,589,328,134,608,327,329,181,457,180
136,137,400,455,399,609,134,328,130,132,304,495,181,179,180
136,137,400,455,399,609,134,328,327,329,304,495,612,179,180
136,137,466,671,615,501,400,399,609,134,328,327,608,606,329,181,457,180
136,137,400,455,399,609,134,608,327,132,304,329,606,457,180
136,133,399,609,589,576,130,132,304,495,181,179,180
136,133,399,609,589,328,327,132,304,495,612,179,180
136,137,466,671,615,501,400,399,609,134,328,130,132,327,329,181,457,180
136,137,400,399,609,589,328,327,608,606,329,304,495,181,179,180
136,137,466,671,615,501,400,399,609,589,328,130,132,304,329,606,457,180
136,133,399,609,134,328,130,132,304,329,606,457,180
136,133,399,609,589,328,134,608,327,329,606,457,180
136,137,400,455,399,609,134,608,327,132,304,495,612,179,180
136,133,399,609,134,608,327,132,304,329,181,179,180
136,137,400,399,609,134,608,327,329,606,457,181,495,612,179,180
136,137,400,399,609,589,328,130,132,327,329,304,495,181,179,180
136,133,399,609,589,328,134,608,606,329,181,457,180
136,137,466,671,615,501,400,399,609,589,328,130,132,304,495,612,179,180
136,137,400,455,399,609,589,576,130,132,304,495,181,457,180
136,133,399,609,134,328,130,132,304,495,612,179,180
136,137,466,671,615,501,400,399,609,589,328,130,132,327,329,606,457,180
136,133,399,609,134,328,130,132,327,329,606,457,180
136,133,399,609,589,328,327,132,304,329,181,457,180
136,137,400,455,399,609,134,328,327,132,304,329,606,457,180
136,137,400,399,609,589,328,134,608,606,457,181,495,612,179,180
136,137,466,671,615,501,400,399,609,589,328,134,608,606,329,181,179,180
136,137,400,455,399,609,134,608,327,132,304,329,181,457,180
136,137,466,671,615,501,400,399,133,134,608,606,329,181,495,612,179,180
136,137,400,455,399,609,134,328,327,132,304,495,612,179,180
136,133,134,608,606,607,330,456,458,605,180
136,137,466,671,615,501,400,399,609,589,328,327,132,304,329,181,179,180
136,133,399,609,134,328,327,132,304,329,181,179,180
136,137,466,671,615,501,400,399,609,589,328,130,132,327,608,606,457,180
136,133,399,609,134,328,130,132,327,608,606,457,180
136,137,400,399,609,134,328,327,329,606,457,181,495,612,179,180
136,137,400,399,609,589,328,134,608,606,329,304,495,612,179,180
136,137,466,671,615,501,400,455,399,609,589,328,327,329,181,179,180
136,137,466,671,615,501,400,399,609,589,328,130,132,304,329,181,457,180
136,133,399,609,134,328,130,132,304,329,181,457,180
136,133,399,609,589,328,134,608,327,329,181,457,180
136,137,400,455,399,609,589,328,130,132,304,495,181,179,180
136,137,466,671,615,501,400,399,133,134,608,606,329,304,495,181,457,180
136,137,400,455,399,609,589,328,327,329,304,495,612,179,180
136,137,466,671,615,501,400,399,609,589,328,327,608,606,329,181,457,180
136,133,399,609,134,328,327,608,606,329,181,457,180
136,137,466,671,615,501,400,399,609,589,576,130,132,304,329,606,457,180
136,137,400,399,609,134,328,327,608,606,457,181,495,612,179,180
136,137,466,671,615,501,400,399,609,589,328,130,132,327,329,181,457,180
136,133,399,609,134,328,130,132,327,329,181,457,180
136,137,400,399,609,589,576,130,132,327,329,304,495,181,179,180
136,137,400,399,609,589,576,130,328,327,329,181,495,612,179,180
136,280,462,330,456,458,605,217,218,182,179,180
136,137,466,671,615,501,400,399,609,134,328,130,132,304,329,181,179,180
136,137,466,671,615,501,400,399,609,589,328,134,608,327,329,181,179,180
136,137,400,455,399,609,134,328,327,132,304,329,181,457,180
